"id","t","jp","pid","s","kid","kt","i","st","mi","nc","ju","mj","ut"
"289","MOHD FAMI ZAKARIA","BERNIAGA ","37","L","02522","dun","null","HD","2018-04-28T12:50:16.697Z","3","1425","2495","419"
"767","ZAITON BINTI AHMAD","","2","P","10225","dun","null","KLH","2018-04-28T13:26:54.693Z","4","8300","30755","375"
"773","USTAZ JUWAHIR BIN AMIN","","2","L","16300","parlimen","null","HD","2018-04-28T12:36:44.470Z","2","6667","32748","976"
"753","YEOH SOON HIN","","37","L","05134","dun","null","MNG","2018-04-28T12:18:15.047Z","3","35315","31189","235"
"744","TAN CHOW KANG","","9","L","04720","dun","null","HD","2018-04-28T12:27:44.123Z","1","55","2348","353"
"769","IQBAL RAZAK","","2","L","14307","dun","null","HD","2018-04-28T13:52:43.100Z","3","1761","1273","383"
"770","TEH KOK LIM","","37","L","06000","parlimen","null","MNG","2018-04-28T12:23:45.750Z","3","42997","27384","1092"
"67","DAVID SEW KAH HENG","","2","L","10534","dun","null","HD","2018-04-28T12:35:50.587Z","2","890","25835","187"
"707","MOHD ALI BIN OTHMAN","","2","L","05340","dun","null","HD","2018-04-28T11:11:57.480Z","2","1469","425","179"
"132","SHEN POH KUAN","","1","L","16352","dun","null","KLH","2018-04-28T12:39:04.053Z","2","9372","18902","483"
"305","ERIANDI","AHLI PERNIAGAAN","1","L","02935","dun","null","KLH","2018-04-28T11:53:43.090Z","3","8934","1035","315"
"690","HAJI MUHYIDIN ABDUL RASHID","BERNIAGA","2","L","03800","parlimen","null","KLH","2018-04-28T12:28:02.620Z","3","28057","2868","871"
"363","BAKRI BIN YUSOFF","AHLI PERNIAGAAN","1","L","02418","dun","null","KLH","2018-04-28T11:52:49.630Z","3","5049","7421","221"
"760","USTAZ FARHAN @ KAMALULHYSHAM","TIADA","2","L","09818","dun","null","KLH","2018-04-28T13:05:29.317Z","1","7573","15349","239"
"777","USTAZ FAKHRULRAZI MOKHTAR","AHLI PERNIAGAAN","37","L","10942","dun","null","MNG","2018-04-28T13:10:30.670Z","5","17665","9608","430"
"679","RAHMAD BIN MARIMAN","-","1","L","13718","dun","null","MNG","2018-04-28T12:20:14.620Z","3","6951","1805","197"
"742","HNG CHEE WEY","","1","L","05235","dun","null","KLH","2018-04-28T13:07:25.160Z","1","3806","17273","235"
"352","DATO DR HALIM","TIADA","37","L","02400","parlimen","null","KLH","2018-04-28T12:37:17.087Z","1","11557","19369","735"
"256","USTAZ MARZUK SHAARY","","2","L","02000","parlimen","null","MNG","2018-04-28T12:49:43.913Z","1","32592","13232","739"
"750","WU KAI MIN","","97","L","04824","dun","null","HD","2018-04-28T12:44:37.453Z","2","110","12597","165"
"54","USTAZ MOHD RAZALI BIN SAARI","PENDAKWAH","2","L","09303","dun","null","KLH","2018-04-28T12:26:41.537Z","3","6999","2084","362"
"689","LIM SWEE BOK","","1","L","04927","dun","null","HD","2018-04-28T13:03:06.993Z","1","1647","13390","166"
"122","DATUK RAMLEE BIN BOHANI","","1","L","16147","dun","null","KLH","2018-04-28T14:45:13.760Z","2","11959","9178","350"
"781","A. RAHMAN BIN A. HAMID","","2","L","15433","dun","null","KLH","2018-04-28T11:45:08.853Z","3","3543","5765","550"
"32","ABDUL RAHIM BIN MOHD AMIN","BERNIAGA","1","L","10226","dun","null","KLH","2018-04-28T13:27:00.730Z","2","9372","10630","356"
"133","LIANG TECK MENG","","1","L","15100","parlimen","null","KLH","2018-04-28T12:22:23.653Z","3","14682","3475","779"
"785","DATO' DR. KAMARUZAMAN WAN SU","","37","L","03303","dun","null","HD","2018-04-28T11:41:03.700Z","2","1594","1381","226"
"797","MAZLAN BIN AHMAD","TIADA","2","L","00402","dun","null","KLH","2018-04-28T11:44:29.540Z","2","2685","2452","353"
"223","MOHAMED KHALED NORDIN","","1","L","15900","parlimen","null","KLH","2018-04-28T13:00:16.410Z","2","36889","24726","1342"
"788","KUAN AUN WAN","","97","L","05134","dun","null","HD","2018-04-28T12:18:15.047Z","2","421","31189","235"
"622","TERESA KOK","TIADA","37","P","12200","parlimen","null","MNG","2018-04-28T10:44:59.347Z","2","63094","56059","294"
"687","USTAZ UBAID BIN HAJI ABD AKLA","USAHAWAN","2","L","11800","parlimen","null","HD","2018-04-28T10:55:51.633Z","2","6282","14372","339"
"69","ABDULLAH SANI","","37","L","10900","parlimen","null","MNG","2018-04-28T13:10:13.823Z","1","47731","16306","1497"
"825","ABD AZIZ BIN JA'AFAR","","2","L","16350","dun","null","HD","2018-04-28T12:35:07.397Z","2","1392","2531","278"
"222","LEE KIM HENG","","1","L","14512","dun","null","KLH","2018-04-28T14:02:37.180Z","2","4649","13629","253"
"810","AMINUDDIN ZULKIPLI","","37","L","07759","dun","null","MNG","2018-04-28T12:31:40.727Z","3","9770","409","412"
"779","SALLEH AMIRUDDIN","","37","L","09713","dun","null","MNG","2018-04-28T13:02:49.147Z","3","9845","2860","187"
"193","USTAZ MAN","-","2","L","03244","dun","null","KLH","2018-04-28T11:52:04.673Z","1","5535","1439","218"
"783","TARMIZI MOHD JAM","","37","L","06900","parlimen","null","KLH","2018-04-28T12:44:28.460Z","3","7240","6320","425"
"216","KOH CHON CHAI","","1","L","14500","parlimen","null","KLH","2018-04-28T14:38:27.237Z","1","15507","23211","631"
"831","CHANG LIH KANG","","37","L","07700","parlimen","null","MNG","2018-04-28T12:31:53.717Z","3","24672","5358","1051"
"722","CHARLES SANTIAGO","","37","L","11000","parlimen","null","MNG","2018-04-28T13:01:34.753Z","3","98279","78773","1204"
"807","DATO' HAJI AHMAD ZAINI JAPAR","TIADA","1","L","00605","dun","null","KLH","2018-04-28T11:49:04.260Z","3","8874","2153","414"
"737","MOHAMAD NOR BIN ENDOT","TIADA","1","L","03700","parlimen","null","KLH","2018-04-28T12:39:02.650Z","2","31795","21954","1028"
"748","FONG KUI LUN","TIADA","37","L","12000","parlimen","null","MNG","2018-04-28T11:37:04.867Z","3","44516","37260","254"
"318","PAK SU WAN ","AHLI PERNIAGAAN ","1","L","02522","dun","null","KLH","2018-04-28T12:50:16.697Z","1","9968","2495","419"
"784","BAZLAN BIN ABD RAHMAN","","1","L","03408","dun","null","MNG","2018-04-28T11:37:47.840Z","1","10046","299","237"
"830","USTAZ SHAFIE NGAH","","2","L","10200","parlimen","null","KLH","2018-04-28T13:26:32.050Z","1","33789","68768","1114"
"789","KATHLEEN (KAT) WONG","","1","P","06400","parlimen","null","KLH","2018-04-28T12:13:58.530Z","1","13722","42797","1023"
"745","DR. AFIF BAHARDIN","","37","L","04410","dun","null","MNG","2018-04-28T11:22:15.677Z","3","16014","7421","268"
"809","CIKGU YUHA","","2","P","15500","parlimen","null","HD","2018-04-28T13:29:37.843Z","2","2683","5933","664"
"838","NASIR","-","37","L","03245","dun","null","KLH","2018-04-28T12:37:38.903Z","3","2973","1738","317"
"761","DR NAJIHA AHMAD","","2","P","06900","parlimen","null","KLH","2018-04-28T12:44:28.460Z","1","7715","6320","425"
"763","AZRUL MAHATHIR BIN AZIZ","","37","L","05338","dun","null","MNG","2018-04-28T11:13:05.167Z","1","12504","5245","275"
"821","HJ JUBRI","","2","L","15127","dun","null","HD","2018-04-28T12:31:22.870Z","1","1339","364","336"
"813","WILLIAM LEONG JEE KEEN","PEGUAM","37","L","09700","parlimen","null","MNG","2018-04-28T13:04:40.457Z","3","60158","40657","953"
"815","SYERLEENA ABDUL RASHID","","37","P","05132","dun","null","MNG","2018-04-28T13:00:12.230Z","3","16553","13211","141"
"834","ONN BIN ABU BAKAR","","37","L","15300","parlimen","null","KLH","2018-04-28T11:52:02.217Z","2","14691","6662","598"
"695","DR. ZAIDI BIN ZAKARIA","","37","L","04100","parlimen","null","KLH","2018-04-28T12:41:03.460Z","2","17723","4736","715"
"372","MEJAR MAT","","37","L","02000","parlimen","null","KLH","2018-04-28T12:49:43.913Z","3","7435","13232","739"
"74","MOHANA MUNIANDY","AHLI PERNIAGAAN","1","P","10900","parlimen","null","KLH","2018-04-28T13:10:13.823Z","4","26412","16306","1497"
"655","HAJI RAZALI BIN TUMIRIN","PESARA","2","L","11600","parlimen","null","KLH","2018-04-28T11:34:43.090Z","3","13490","24238","525"
"845","ADAM BIN ASMUNI","","37","L","05800","parlimen","null","KLH","2018-04-28T13:22:26.790Z","2","12987","172","865"
"740","PANIRCHELVAM A/L PICHAMUTHU","TIADA","1","L","13507","dun","null","KLH","2018-04-28T12:49:02.670Z","1","4085","307","200"
"847","A. RAHMAN BIN A. HAMID","","2","L","15400","parlimen","null","KLH","2018-04-28T11:44:03.807Z","2","6215","8459","796"
"826","DR HAJI ALIAS RAZAK","BEKAS ADUN","2","L","03512","dun","null","MNG","2018-04-28T11:29:37.530Z","3","8308","2344","198"
"756","YUNUS BIN HITAM","TIADA","1","L","13717","dun","null","KLH","2018-04-28T12:57:33.577Z","1","8067","3159","266"
"240","DATO' SYED SIS BIN A RAHMAN","","1","L","15739","dun","null","MNG","2018-04-28T14:36:50.730Z","2","9614","4522","303"
"18","HAJAH HALIMATON SAADIAH","TIDAK BEKERJA","1","P","10739","dun","null","KLH","2018-04-28T12:31:59.417Z","1","10737","15703","391"
"674","SITI MASTURA MUHAMMAD","","2","P","04100","parlimen","null","KLH","2018-04-28T12:41:03.460Z","3","12120","4736","715"
"749","HAJAH HALIMATON SHAADIAH BINTI SAAD","AHLI PERNIAGAAN","37","P","00605","dun","null","MNG","2018-04-28T11:49:04.260Z","2","11027","2153","414"
"754","HANAFIAH BIN HUSIN","","9","L","11149","dun","null","HD","2018-04-28T13:00:59.710Z","1","76","12480","305"
"843","LOH SZE YEE","","37","L","06222","dun","null","MNG","2018-04-28T12:40:14.440Z","1","16138","9602","400"
"812","M. THURAISINGAM","AHLI PERNIAGAAN","1","L","01734","dun","null","KLH","2018-04-28T12:11:18.333Z","3","7489","13813","418"
"281","HJ ISMAIL","TIADA","37","L","02521","dun","null","HD","2018-04-28T12:50:11.937Z","3","1445","2479","383"
"541","SHEIKH OMAR ALI","","37","L","15330","dun","null","MNG","2018-04-28T14:31:50.560Z","3","8958","783","366"
"189","CIKGU MAT","TIADA","2","L","03000","parlimen","null","KLH","2018-04-28T12:52:47.690Z","3","15018","6647","400"
"841","RINA MOHD HARUN","TIADA","37","P","11900","parlimen","null","MNG","2018-04-28T10:53:35.983Z","2","23840","4139","323"
"113","ABDUL RASHID BIN  ASARI","AHLI PERNIAGAAN","37","L","10944","dun","null","MNG","2018-04-28T13:10:44.270Z","1","12266","500","412"
"143","ZAHARI SARIP","","1","L","14001","dun","null","MNG","2018-04-28T11:43:32.423Z","1","9186","877","341"
"839","BRIG. GEN HASHIM KARIM","TIADA","2","L","09700","parlimen","null","KLH","2018-04-28T13:04:40.457Z","2","18343","40657","953"
"358","DATUK NOORDIN","TIADA","1","L","02417","dun","null","KLH","2018-04-28T11:52:44.617Z","3","6540","4666","215"
"846","TAN YANG YUNG","","97","L","05132","dun","null","HD","2018-04-28T13:00:12.230Z","2","159","13211","141"
"884","DR KARIM BIN DERAMAN","","2","L","16556","dun","null","HD","2018-04-28T12:28:20.707Z","1","1040","862","422"
"817","HJ AHMAD RAFAEI BIN DATO IR A RASHID","","2","L","04410","dun","null","KLH","2018-04-28T11:22:15.677Z","2","5540","7421","268"
"849","ZAMRI BIN AWANG HITAM","TIADA","1","L","03616","dun","null","KLH","2018-04-28T11:34:21.370Z","3","9896","5288","221"
"877","CIKGU ZAKI","","37","L","05810","dun","null","KLH","2018-04-28T12:17:30.603Z","1","4595","1162","336"
"35","DATO' HJ. MOHD SHAMSUDIN ","BEKERJA SENDIRI","1","L","09508","dun","null","MNG","2018-04-28T12:55:51.313Z","1","8741","2330","255"
"876","DR. AHMAD TERMIZI RAMLI","","37","L","06700","parlimen","null","KLH","2018-04-28T12:42:57.230Z","2","11371","731","511"
"864","NOR HAFIZAH BINTI OTHMAN","","1","P","04204","dun","null","MNG","2018-04-28T12:00:34.777Z","1","6870","646","296"
"867","IBRAHIM ISMAIL","","2","L","06000","parlimen","null","KLH","2018-04-28T12:23:45.750Z","2","11133","27384","1092"
"808","NORUL HASZARUL BIN ABU SAMAH","","37","L","15432","dun","null","KLH","2018-04-28T11:45:05.007Z","3","4056","3080","343"
"734","FAHMI FADZIL","PENGARAH KOMUNIKASI PARTI KEADILAN RAKYAT","37","L","12100","parlimen","null","MNG","2018-04-28T11:32:28.560Z","3","33313","5598","538"
"794","USTAZ MOHD AZAM BIN ABD SAMAT","TIADA","2","L","01220","dun","null","MNG","2018-04-28T12:17:30.110Z","1","13048","5973","279"
"873","USTAZ NUSHI DATO MAHFODZ","","2","L","10226","dun","null","KLH","2018-04-28T13:27:00.730Z","3","13961","10630","356"
"276","DR. ASYRAF WAJDI DUSUKI","TIADA","1","L","02800","parlimen","null","KLH","2018-04-28T11:23:04.203Z","1","30947","1360","923"
"747","SHAMSUL ISKANDAR HAJI MOHD AKIN","PEGUAM","37","L","13925","dun","null","KLH","2018-04-28T12:49:31.440Z","3","4765","536","164"
"317","ZUBER BIN HASSAN","PESARA","1","L","03140","dun","null","KLH","2018-04-28T12:50:24.153Z","1","5285","2279","190"
"874","MOHD FIRDAUS BIN AHMAD","AHLI PERNIAGAAN","37","L","00402","dun","null","MNG","2018-04-28T11:44:29.540Z","4","8276","2452","353"
"837","USTAZ MUHAMMAD LABIB BIN ABD JALIL","TIADA","2","L","09200","parlimen","null","KLH","2018-04-28T12:34:49.830Z","2","9300","1674","565"
"765","ABDULLAH HASNAN BIN KAMARUDDIN","AHLI PERNIAGAAN","1","L","01000","parlimen","null","KLH","2018-04-28T11:36:24.090Z","2","19400","13481","1111"
"885","SALAHUDDIN AYUB","","37","L","16100","parlimen","null","MNG","2018-04-28T14:46:25.053Z","2","55447","28924","966"
"806","CHEW SENG TUNG","","9","L","04927","dun","null","HD","2018-04-28T13:03:06.993Z","2","68","13390","166"
"891","PANG HOK LIONG","PEGUAM","37","L","14200","parlimen","null","MNG","2018-04-28T12:13:47.560Z","1","16709","3408","485"
"853","CHEAH POU HIAN","","37","L","06631","dun","null","MNG","2018-04-28T12:39:16.193Z","1","16940","15187","206"
"746","LEE KHAI LOON","","37","L","04514","dun","null","MNG","2018-04-28T12:32:38.763Z","1","21819","16747","376"
"110","SARONI BIN JUDI","AHLI PERNIAGAAN","1","L","10943","dun","null","KLH","2018-04-28T13:10:37.677Z","1","12497","5370","536"
"866","ISMAIL BIN ABDUL KADIR","BEKERJA SENDIRI","37","L","03304","dun","null","HD","2018-04-28T11:41:06.760Z","1","860","1469","209"
"828","HAJI TUAH ISMAIL","","37","L","05339","dun","null","MNG","2018-04-28T11:07:50.980Z","3","7675","1596","220"
"881","TENGKU ADNAN BIN TENGKU MANSOR","SETIAUSAHA AGUNG UMNO MALAYSIA","1","L","12500","parlimen","null","MNG","2018-04-28T10:56:14.410Z","1","12148","3372","146"
"752","DATO' HJ MOHAMED BIN AWANG TERA","TIADA","1","L","04031","dun","null","KLH","2018-04-28T12:56:39.453Z","3","7547","4881","228"
"816","AHMAD BIN KAMARUDIN","BEKERJA SENDIRI","9","L","09919","dun","null","HD","2018-04-28T12:28:11.647Z","5","116","25512","268"
"775","USTAZ AFNAN HAMIMI B. DATO' TAIB AZAMUDDEN","","2","L","04400","parlimen","null","KLH","2018-04-28T11:35:17.800Z","2","14428","15668","658"
"792","DATO' SERI MOHD. SHARIFF BIN OMAR","","37","L","04204","dun","null","KLH","2018-04-28T12:00:34.777Z","4","5021","646","296"
"901","CHAW KAM FOON","","37","L","06632","dun","null","MNG","2018-04-28T12:39:22.113Z","2","20456","17948","222"
"900","JENNY CHOY TSI JEN","","37","P","06425","dun","null","MNG","2018-04-28T11:50:55.343Z","1","21268","18292","206"
"840","HALIM BACHIK","AHLI PERNIAGAAN","37","L","13402","dun","null","KLH","2018-04-28T12:48:47.687Z","3","2001","2864","116"
"858","NORAZMAN BIN ISHAK","","2","L","04617","dun","null","HD","2018-04-28T12:45:54.070Z","5","2355","8558","215"
"768","FAUZI BIN ABU BAKAR","BEKERJA SENDIRI","2","L","12100","parlimen","null","HD","2018-04-28T11:32:28.560Z","1","5277","5598","538"
"209","USTAZ TUAN SARIPUDIN","TIADA","2","L","02829","dun","null","MNG","2018-04-28T11:30:20.370Z","2","9640","3120","281"
"92","ANG CHIN TAT","","1","L","10300","parlimen","null","KLH","2018-04-28T13:10:06.397Z","2","12794","47635","667"
"390","ISMAIL BIN AHMAD","AHLI PERNIAGAAN","1","L","09818","dun","null","KLH","2018-04-28T13:05:29.317Z","2","10397","15349","239"
"62","SHUHAIMI HAJI SHAFIEI","","37","L","11149","dun","null","MNG","2018-04-28T13:00:59.710Z","3","23998","12480","305"
"656","DATO' DR. LEONG YONG KONG","TIADA","1","L","01700","parlimen","null","KLH","2018-04-28T12:11:10.613Z","3","15449","8813","827"
"179","DATUK IR. DR. HJ. HAMIM SAMURI","","1","L","14400","parlimen","null","KLH","2018-04-28T13:37:26.607Z","2","26040","8666","1048"
"835","YUSUF BIN ABD WAHAB","AHLI PERNIAGAAN","1","L","20600","parlimen","null","MNG","2018-04-28T10:43:14.347Z","1","11402","8674","214"
"878","JOSEPH NG SOON SIANG","","37","L","05133","dun","null","MNG","2018-04-28T12:14:18.670Z","3","12588","9541","151"
"537","SYED IBRAHIM BIN SYED NOH","","37","L","14400","parlimen","null","MNG","2018-04-28T13:37:26.607Z","3","34706","8666","1048"
"673","WONG CHIN KING","TIADA","95","L","20800","parlimen","null","HD","2018-04-28T11:25:48.400Z","2","392","2570","340"
"691","WILSON UGAK ANAK KUMBONG","AHLI PERNIAGAAN","1","L","21600","parlimen","null","MNG","2018-04-28T11:37:32.940Z","2","11834","6315","306"
"890","TAN KENG LIANG","","1","L","06000","parlimen","null","KLH","2018-04-28T12:23:45.750Z","1","15613","27384","1092"
"21","RYAN HO KWOK XHENG","TIADA","1","L","10600","parlimen","null","HD","2018-04-28T11:56:12.817Z","3","14380","106903","867"
"928","RUSMAN BIN KEMIN","","2","L","14400","parlimen","null","HD","2018-04-28T13:37:26.607Z","1","4668","8666","1048"
"272","DATUK YAHYA JA'AFAR","","1","L","16044","dun","null","KLH","2018-04-28T12:31:22.637Z","1","16422","8590","495"
"801","DATUK JUSLIE HAJI AJIROL","PENGERUSI SABAH URBAN DEVELOPMENT CORPORATION SDN.BHD. (SUDC","1","L","18441","dun","null","KLH","2018-04-28T13:00:28.303Z","4","4112","598","229"
"892","DR. TENGKU ASMADI","PAKAR MOTIVASI","1","L","03500","parlimen","null","KLH","2018-04-28T11:29:45.890Z","3","29527","8447","727"
"922","DATO SERI HAMZAH ZAINUDIN","","1","L","05600","parlimen","null","MNG","2018-04-28T13:47:16.597Z","2","18184","4486","722"
"803","TAN GIN THEAM","","97","L","04800","parlimen","null","HD","2018-04-28T12:26:35.473Z","2","339","40731","512"
"913","USTAZ DR. ZAMRI MANTOP","AHLI PERNIAGAAN ","2","L","09508","dun","null","KLH","2018-04-28T12:55:51.313Z","2","6411","2330","255"
"725","SONG CHEE MENG","","9","L","04513","dun","null","HD","2018-04-28T11:57:49.317Z","4","84","16981","202"
"918","WONG KAH WOH","","37","L","06400","parlimen","null","MNG","2018-04-28T12:13:58.530Z","2","56519","42797","1023"
"271","HJ ZUL ","TIADA ","37","L","02500","parlimen","null","HD","2018-04-28T12:52:42.670Z","1","4880","3292","1148"
"755","DAMIAN BABA YEO","PEGUAM","37","L","13821","dun","null","MNG","2018-04-28T12:50:35.470Z","4","7642","2895","155"
"908","DR HALIMAH ALI","DOKTOR PERUBATAN KLINIK SWASTA","2","P","10944","dun","null","KLH","2018-04-28T13:10:44.270Z","4","11766","500","412"
"912","DR MOHAMMAD TASLIM","","2","L","14615","dun","null","KLH","2018-04-28T13:32:24.507Z","2","3869","5674","299"
"886","GOH CHOON AIK","","37","L","04618","dun","null","MNG","2018-04-28T12:58:25.293Z","4","18064","14880","253"
"944","DATO' SERI DR. SANTHARA","","37","L","14000","parlimen","null","MNG","2018-04-28T11:43:51.413Z","3","24060","5476","726"
"902","DATO' SERI DIRAJA DR ZAMBRY ABD KADIR","","1","L","07452","dun","null","MNG","2018-04-28T13:03:51.480Z","1","8378","1626","628"
"798","MOHD SABRI BIN OMAR","BERNIAGA","2","L","00912","dun","null","KLH","2018-04-28T11:51:06.537Z","1","4580","6251","303"
"308","USTAZ ZAKI","-","1","L","03139","dun","null","KLH","2018-04-28T12:38:38.933Z","3","5944","3351","240"
"158","TAN CHONG","","1","L","14206","dun","null","KLH","2018-04-28T12:09:48.467Z","2","7248","2457","324"
"718","DATO' ROSLAN BIN SAIDIN","","1","L","04103","dun","null","KLH","2018-04-28T12:35:30.453Z","3","7627","127","296"
"943","MADHI HASAN","","37","L","06221","dun","null","KLH","2018-04-28T12:40:18.107Z","1","6023","4582","383"
"790","TAN HUA MENG","TIADA","9","L","09900","parlimen","null","HD","2018-04-28T12:25:31.650Z","1","294","41956","608"
"931","HJ. MUNIR BIN HJ. ZAKARIA","TIADA","2","L","00707","dun","null","MNG","2018-04-28T11:52:01.283Z","1","9118","1619","364"
"73","NG SUEE LIM","-","37","L","09304","dun","null","MNG","2018-04-28T12:26:57.770Z","1","7863","2844","201"
"951","USTAZ KHALIL HJ YAHAYA","","2","L","05606","dun","null","MNG","2018-04-28T13:40:12.030Z","2","5786","180","293"
"368","CIKGU NOOR YAZID","TIADA","37","L","02418","dun","null","KLH","2018-04-28T11:52:49.630Z","1","2759","7421","221"
"861","JASON ONG KHAN LEE","","37","L","04824","dun","null","MNG","2018-04-28T12:44:37.453Z","3","14851","12597","165"
"14","MARIA CHIN ABDULLAH","TIADA","37","P","10500","parlimen","null","MNG","2018-04-28T12:35:01.330Z","1","78984","57137","968"
"818","DATUK ZAIDI BIN ATTAN","","1","L","13926","dun","null","MNG","2018-04-28T12:49:34.833Z","2","6401","2737","191"
"914","DATO' TENGKU HASSAN","BEKAS ADUN","2","L","03615","dun","null","MNG","2018-04-28T11:34:14.837Z","2","8201","363","179"
